solver_time_s,other_time_s
0.34795069694519043,27.176249504089355
0.918013334274292,27.316304922103882
2.5216379165649414,27.14458727836609
5.534488677978516,27.282594919204712
87.00364089012146,27.292191743850708
8.968055486679077,27.106096267700195
93.26542520523071,27.16895842552185
4.433956861495972,27.097586154937744
1.7544984817504883,27.172653198242188
6.269765138626099,27.197816848754883
3.464954376220703,27.15246868133545
6.418239116668701,27.13701891899109
0.6089363098144531,27.171350479125977
1.784257411956787,27.186062812805176
4.5529279708862305,27.224808931350708
0.460146427154541,27.19438409805298
44.606945753097534,27.166767597198486
5.433963775634766,27.282787561416626
0.7579269409179688,27.307312488555908
7.751066207885742,27.237507820129395
0.676323652267456,27.162769556045532
18.841896057128906,27.105701446533203
1.8559885025024414,27.20671010017395
52.91389560699463,27.193570852279663
25.126980543136597,27.224435091018677
9.773102521896362,27.121146202087402
3.6316590309143066,27.036213874816895
9.74363088607788,27.215818405151367
1.6897196769714355,27.126436471939087
10.397875785827637,27.21053123474121
66.2188549041748,27.236598253250122
0.1309211254119873,27.202372789382935
7.203036546707153,27.194270849227905
0.30448365211486816,27.32335114479065
0.5970160961151123,27.238052129745483
7.908018112182617,27.20346689224243
2.278768301010132,27.064456939697266
1.279123067855835,27.20249342918396
0.9211666584014893,27.160682678222656
3.1411824226379395,27.06064510345459
1.245042085647583,27.070566654205322
7.0132575035095215,27.057724952697754
11.555988311767578,27.329326152801514
1.0449094772338867,27.08362364768982
0.7016985416412354,27.06933903694153
0.6955549716949463,27.232964754104614
0.6076052188873291,27.103318691253662
1.0811243057250977,27.13088297843933
232.83066058158875,27.435962200164795
3.9449431896209717,27.139572143554688
1.4421970844268799,27.12968683242798
258.2894263267517,27.116122007369995
2.5650572776794434,27.12672758102417
3.061229705810547,27.19827389717102
0.6591792106628418,27.13848328590393
24.70859980583191,27.155125379562378
5.787525177001953,27.367918014526367
0.36324453353881836,27.247817277908325
31.6120388507843,27.174449920654297
0.4439890384674072,27.340094327926636
0.5001795291900635,27.12569570541382
0.4210338592529297,27.158403873443604
60.19786882400513,27.16309428215027
0.3584713935852051,27.194030046463013
2.5502495765686035,27.511260509490967
1.3733842372894287,27.1233971118927
1.8735206127166748,27.21575355529785
1.188798427581787,27.08978796005249
2.7399063110351562,27.092363595962524
1.852135181427002,27.28013253211975
1.3948888778686523,27.038278579711914
6.82380485534668,27.197926998138428
0.2475576400756836,27.332683324813843
2.076371192932129,27.157556533813477
0.30623674392700195,27.089527368545532
4.1326093673706055,27.01373291015625
18.271663665771484,27.15304946899414
1.3362984657287598,27.22829580307007
0.8748519420623779,27.050050020217896
0.6439297199249268,27.116332530975342
0.6232037544250488,27.058838367462158
1.9838347434997559,27.201627254486084
1.218790054321289,27.147366046905518
0.616248369216919,27.234551429748535
0.6797609329223633,27.07194232940674
1.2540128231048584,27.123836278915405
0.5883331298828125,27.132082223892212
0.34902167320251465,27.11243438720703
1.7206697463989258,27.19196343421936
1.0459156036376953,27.287482976913452
29.455790758132935,27.0652174949646
5.388555288314819,27.232204914093018
3.3643293380737305,27.123592853546143
6.388672590255737,27.14004683494568
15.89551329612732,27.224223375320435
1.7847135066986084,27.238444805145264
2.008554458618164,27.046396255493164
6.248454809188843,27.10670280456543
0.5636723041534424,27.14934754371643
12.197182178497314,27.142712593078613
4.401116132736206,27.164520502090454
0.9000411033630371,27.112952947616577
0.6241252422332764,27.301957607269287
1.021592140197754,27.026501655578613
1.489811658859253,27.05937886238098
11.311280965805054,27.11560344696045
0.6864075660705566,27.304108142852783
1.2152621746063232,27.16332745552063
2.351633310317993,27.225852966308594
14.433207750320435,27.136740684509277
1.11649489402771,27.281293869018555
74.99291062355042,27.059807777404785
3.312445640563965,27.0335955619812
2.0176453590393066,27.245806217193604
3.0075523853302,27.18917489051819
12.367183685302734,27.05815839767456
0.38395023345947266,27.049601078033447
1.202876091003418,27.153474807739258
0.41223907470703125,27.30315327644348
11.540742635726929,27.158220052719116
4.194191932678223,27.035738468170166
76.16330623626709,27.086531162261963
2.2492127418518066,27.097474575042725
8.170360326766968,27.195157289505005
3.74310564994812,27.08274531364441
120.04985070228577,27.240479707717896
4.379984378814697,27.166767358779907
2.0234603881835938,27.311129570007324
5.511429786682129,27.219120264053345
0.8181653022766113,27.13656973838806
0.5534641742706299,27.202080726623535
10.311546325683594,27.22833776473999
9.32959794998169,27.188563108444214
27.894230365753174,27.128066062927246
4.462104797363281,27.27882719039917
12.276365041732788,27.165863037109375
1.3402040004730225,27.051514863967896
0.28870058059692383,27.126984357833862
6.274312257766724,27.243090867996216
32.37860178947449,27.082327365875244
3.8532116413116455,27.107790231704712
0.728140115737915,27.210808753967285
1.6177308559417725,27.168211698532104
11.856051445007324,27.064576387405396
14.49055528640747,27.331653594970703
25.980578422546387,27.13697624206543
4.0519373416900635,27.109007120132446
0.4127349853515625,27.147171020507812
5.673917770385742,27.173253774642944
49.3997642993927,27.1513831615448
1.5234754085540771,26.96996569633484
0.7855637073516846,27.192883253097534
1.7317533493041992,27.214332580566406
1.6588635444641113,27.079408645629883
10.833446741104126,27.24082040786743
3.815258264541626,27.278645277023315
5.899425983428955,27.26425790786743
52.33234691619873,27.059406518936157
0.5605123043060303,27.071857213974
0.6528651714324951,27.17651391029358
0.6823723316192627,27.14898943901062
0.9027647972106934,27.257317066192627
1.1347126960754395,27.241541147232056
0.4118189811706543,27.19938564300537
55.01451301574707,27.079549312591553
0.4868037700653076,27.158851861953735
0.5738222599029541,27.077203035354614
24.192691802978516,27.12641978263855
2.8103702068328857,27.18795919418335
12.725555658340454,27.09355139732361
8.464676141738892,27.082090139389038
1.4357023239135742,27.134989976882935
1.6160643100738525,27.215073585510254
0.95601487159729,27.143887758255005
30.95173406600952,27.137924909591675
11.379833936691284,27.011009454727173
2.7482242584228516,27.138390064239502
1.008664846420288,27.209187269210815
8.526886224746704,27.085697889328003
0.6913156509399414,27.21693706512451
0.3555335998535156,27.216330766677856
1.5428407192230225,27.106639862060547
4.358659505844116,27.1728355884552
0.31881284713745117,27.094829082489014
18.205074787139893,27.192466735839844
0.40998220443725586,27.08794355392456
0.5402021408081055,27.083407402038574
1.0180926322937012,26.95032548904419
1.2128167152404785,27.197721242904663
7.224941968917847,27.05485987663269
0.6782016754150391,27.110231161117554
3.1690194606781006,27.162899494171143
4.499474763870239,27.139594793319702
5.840548038482666,27.180323362350464
10.08624005317688,27.056461572647095
57.22951149940491,27.122323513031006
0.3666117191314697,27.092758417129517
110.95693063735962,27.0979266166687
224.9024133682251,27.0918025970459
13.535298585891724,26.969810724258423
39.631752490997314,27.098294734954834
3.0161023139953613,27.096571445465088
5.438155174255371,27.04664707183838
2.1105053424835205,27.007643222808838
0.393660306930542,27.158162355422974
1.1775999069213867,27.13620686531067
22.698802709579468,27.19298005104065
0.7365233898162842,27.0594801902771
1.230299711227417,27.056678295135498
1.7988858222961426,27.078516244888306
0.3760669231414795,27.15343952178955
0.6213729381561279,27.033901691436768
13.797725439071655,27.09688687324524
156.77385425567627,27.23506498336792
11.457501411437988,27.195875644683838
0.5046849250793457,27.144794940948486
3.083170175552368,27.30559206008911
64.80033850669861,27.23939275741577
0.549492597579956,27.162781238555908
2.150705575942993,27.095977067947388
2.1346726417541504,27.05671191215515
2.4081008434295654,27.085529804229736
7.083801031112671,27.098164796829224
0.8017575740814209,27.03091549873352
0.6025583744049072,27.107807636260986
7.52625846862793,27.057554006576538
0.5258901119232178,27.01410412788391
6.2127461433410645,27.102824687957764
4.230750560760498,27.06086564064026
0.9276988506317139,27.15079951286316
93.41486048698425,27.12261199951172
1.3634822368621826,27.120988607406616
2.1783394813537598,27.33347749710083
15.989990711212158,27.04313039779663
3.3896067142486572,27.10277533531189
88.47919297218323,27.20216941833496
0.8993849754333496,27.10050916671753
12.9804048538208,27.098533868789673
2.1910624504089355,26.97635769844055
2.3479583263397217,26.992395162582397
3.3963351249694824,27.090237140655518
0.4453275203704834,27.313080310821533
25.38859748840332,27.07949662208557
0.3200678825378418,27.037928104400635
67.88010573387146,27.12756085395813
0.8148739337921143,27.06457209587097
0.38683271408081055,27.124196529388428
38.202715158462524,27.172064542770386
11.048591613769531,27.12602686882019
1.6854102611541748,27.127625226974487
7.022587060928345,27.22544240951538
2.3965415954589844,27.075395345687866
1.3391788005828857,27.139479160308838
1.7058920860290527,27.145846605300903
0.5365915298461914,27.129560232162476
3.0418100357055664,27.112574577331543
2.337411642074585,27.110869646072388
0.6935505867004395,27.202363967895508
3.154902219772339,27.248473644256592
3.662182092666626,27.160609483718872
